Voltage,Current,Temperature,Average Voltage,Average Current,SOC
0.3851479254349629,0.751020092788658,0.30310108186990486,0.3851479254349629,0.751020092788658,0.2064166666666667
0.3854603132517704,0.751020092788658,0.4560702944872444,0.3853041193433666,0.751020092788658,0.2064166666666667
0.3854962075572794,0.751020092788658,0.6220888127344746,0.38536814874800424,0.751020092788658,0.2064166666666667
0.3856468224940488,0.751020092788658,0.7702595908793349,0.38543781718451536,0.751020092788658,0.2064166666666667
0.3864306587833766,0.751020092788658,0.8466684381486693,0.3856363855042876,0.751020092788658,0.2064166666666667
0.3877750790909867,0.751020092788658,0.8570699203051504,0.38599283443540416,0.751020092788658,0.2064166666666667
0.38914835598937175,0.751020092788658,0.854742065629548,0.3866595728611389,0.751020092788658,0.2064166666666667
0.39023817373401204,0.751020092788658,0.8764583893135838,0.3874558829415125,0.751020092788658,0.2064166666666667
0.3911699138889414,0.751020092788658,0.900068916520986,0.38840150066345625,0.751020092788658,0.2064166666666667
0.39196880982689597,0.751020092788658,0.9065133363619862,0.3894551652189308,0.751020092788658,0.2064166666666667
0.39265276776357005,0.751020092788658,0.9065133363619862,0.39049218338229635,0.751020092788658,0.2064166666666667
0.3933670306557097,0.751020092788658,0.903680643902232,0.3914241753097501,0.751020092788658,0.2064166666666667
0.3939199456060194,0.751020092788658,0.909346298217124,0.3922194402458581,0.751020092788658,0.2064166666666667
0.39443327096049324,0.751020092788658,0.912347629132107,0.3929186231169383,0.751020092788658,0.2064166666666667
0.3948351460358254,0.751020092788658,0.9150122219273995,0.39352949514141894,0.751020092788658,0.2064166666666667
0.39523386434496355,0.751020092788658,0.913728349221756,0.3940736708944302,0.751020092788658,0.2064166666666667
0.3956319305440437,0.751020092788658,0.9145870783264258,0.39457019802450916,0.751020092788658,0.2064166666666667
0.3960279060702074,0.751020092788658,0.9145786364237039,0.39501367726025877,0.751020092788658,0.2064166666666667
0.3963102991306746,0.751020092788658,0.9165528691741719,0.39541206951436797,0.751020092788658,0.2064166666666667
0.39668367048115194,0.751020092788658,0.9178451837825375,0.39578713610114447,0.751020092788658,0.2064166666666667
0.3969891024573442,0.751020092788658,0.9151890328899669,0.39614612883806427,0.751020092788658,0.2064166666666667
0.39719699583562545,0.751020092788658,0.9160477619946364,0.3964733174198412,0.751020092788658,0.2064166666666667
0.3975163492948793,0.751020092788658,0.9159677984160751,0.39678738721164714,0.751020092788658,0.2064166666666667
0.397710321190099,0.751020092788658,0.9150921855059613,0.3970677897316291,0.751020092788658,0.2064166666666667
0.3979112587277651,0.751020092788658,0.9178451837825375,0.3973346163311442,0.751020092788658,0.2064166666666667
0.3981121962654312,0.751020092788658,0.9166497165581775,0.39757270396185734,0.751020092788658,0.2064166666666667
0.3983263812661262,0.751020092788658,0.91534896004709,0.3977955837633211,0.751020092788658,0.2064166666666667
0.39852892457435884,0.751020092788658,0.9178451837825375,0.3980175718864432,0.751020092788658,0.2064166666666667
0.39870804323598374,0.751020092788658,0.9177736621066981,0.3982161875432941,0.751020092788658,0.2064166666666667
0.39890898077364983,0.751020092788658,0.9206781456376754,0.39841596414055247,0.751020092788658,0.2064166666666667
0.3991099183113159,0.751020092788658,0.9181104002263881,0.398615740737811,0.751020092788658,0.2064166666666667
0.3992324544614379,0.751020092788658,0.9178451837825375,0.3988024504371454,0.751020092788658,0.2064166666666667
0.3993864118226146,0.751020092788658,0.9178451837825375,0.3989791221965601,0.751020092788658,0.2064166666666667
0.3995873493602807,0.751020092788658,0.9206697037349534,0.3991555263275471,0.751020092788658,0.2064166666666667
0.3997061181477882,0.751020092788658,0.9206781456376754,0.39932187214618114,0.751020092788658,0.2064166666666667
0.3998245340693756,0.751020092788658,0.9206781456376754,0.39947446436213546,0.751020092788658,0.2064166666666667
0.533268722856205,0.875457134724788,0.9206781456376754,0.42183426511961697,0.771759599778013,0.2245367618574621
0.5667840766763944,0.875457134724788,0.9229007110265501,0.4497595354887764,0.792499106767368,0.25280373147918217
0.5940499513444738,0.875457134724788,0.9290714725209775,0.4822034587424196,0.8132386137567229,0.2810704089065476
0.6164593283222418,0.875457134724788,0.9366654330140479,0.5183487885694131,0.833978120746078,0.30934041966724624
0.6328538156780651,0.875457134724788,0.9344890635928466,0.5572067381577926,0.8547176277354329,0.3376075131749581
0.6478120470643363,0.875457134724788,0.9376756473731188,0.5985379903236194,0.875457134724788,0.365875201004332
0.6641106448361876,0.875457134724788,0.9376756473731188,0.620344977320283,0.875457134724788,0.39414378528267546
0.6807053939799091,0.875457134724788,0.940411761844251,0.6393318635375356,0.875457134724788,0.4224105766630799
0.697157438264563,0.875457134724788,0.9405086092282566,0.6565164446908839,0.875457134724788,0.4506804734707393
0.7153473402853125,0.875457134724788,0.9405086092282566,0.6729977800180623,0.875457134724788,0.47894928565516115
0.7357818033948511,0.875457134724788,0.9406685363853796,0.6901524446375267,0.875457134724788,0.5072169734845351
0.7581643717879669,0.875457134724788,0.9454755280469092,0.7085444987581319,0.875457134724788,0.5354838390861683
0.7810468958379281,0.875457134724788,0.9461742635431484,0.7280338739250883,0.875457134724788,0.5637538498468669
0.8036183149578001,0.875457134724788,0.9461742635431484,0.748519360754737,0.875457134724788,0.5920200369726567
0.8250433903262026,0.875457134724788,0.9461742635431484,0.7698336860983436,0.875457134724788,0.6202872047015974
0.8455443686616244,0.875457134724788,0.9461742635431484,0.7915331908277289,0.875457134724788,0.6485572154622962
0.8654412953172803,0.875457134724788,0.9461742635431484,0.8131431061481337,0.875457134724788,0.6768231004607786
0.8854941408534907,0.875457134724788,0.948821972532997,0.834364734325721,0.875457134724788,0.7050905703170267
0.9072930920783832,0.875457134724788,0.9518401872534241,0.8554057670324635,0.875457134724788,0.7333605810777253
0.9316045766526625,0.875457134724788,0.9537428983280529,0.8767368106482739,0.875457134724788,0.7616261639489004
0.9578194684309419,0.875457134724788,0.9490787470741258,0.8988661569990638,0.875457134724788,0.7898939359324558
0.9762870938045051,0.8645884332575594,0.9518401872534241,0.9206566111895439,0.8736456844802499,0.8175886532571806
0.9775778767625696,0.8445303725901941,0.9478202000766482,0.9393460414304254,0.8684912241244843,0.840962869243716
0.9775131247131289,0.8324697740358025,0.9461742635431484,0.9546825387403652,0.8613266640096534,0.8607818516679083
0.9775131247131289,0.8244398013172878,0.9415694245631034,0.9663858775128228,0.8528237751084032,0.8783076384405265
0.9775131247131289,0.8178156710247356,0.9391194472358854,0.9740373021895672,0.843216864491728,0.8941811784344562
0.9775131247131289,0.8118802241579102,0.9370905766150218,0.9773195782365983,0.8326207127305817,0.908676891261761
0.9775131247131289,0.8060405497221946,0.9322833820094159,0.9775239167213691,0.8228627321413541,0.9218506853737273
0.9775131247131289,0.8003911622179415,0.9337102980667383,0.9775131247131289,0.815506197079312,0.9336758734100378
0.9775131247131289,0.7947417346261624,0.9266513059637844,0.9775131247131289,0.8092181905110386,0.9442616463868885
0.9775131247131289,0.7889860662285484,0.9291261119969079,0.9775131247131289,0.8033092346629155,0.9535850401456832
0.9775131247131289,0.7835892687470978,0.9280950257727949,0.9775131247131289,0.797604834283309,0.9615543498054797
0.9775131247131289,0.7784638721280498,0.9228752808471172,0.9775131247131289,0.7920354422783324,0.968361043787766
0.9775131247131289,0.7739204767882499,0.9317698329271584,0.9775131247131289,0.7866820967893416,0.9740944921778
0.9775131247131289,0.7699494004394687,0.9225346018973152,0.9775131247131289,0.7816084698262628,0.9788210148166542
0.9775131247131289,0.7665871730886101,0.9206781456376754,0.9775131247131289,0.7769160429033376,0.9827219598267251
0.9775131247131289,0.7637973553808529,0.9235111074928133,0.9775131247131289,0.7727179244287216,0.985942021355848
0.9775131247131289,0.7615564160416208,0.9210402094655316,0.9775131247131289,0.769045782311142,0.9885792208150539
0.9775131247131289,0.7596987252654909,0.9178451837825375,0.9775131247131289,0.7659182578340489,0.990745818226968
0.9775131247131289,0.7582424206483456,0.9235111074928133,0.9775131247131289,0.7633052484773982,0.9925466641834285
0.9775131247131289,0.757085212289975,0.9180557623559928,0.9775131247131289,0.7611612171191493,0.9940550757387635
0.9775131247131289,0.756076184911479,0.9206781456376754,0.9775131247131289,0.7594093857562941,0.9953107347625748
0.9775131247131289,0.7553206364889404,0.9225008931337424,0.9775131247131289,0.7579965992743087,0.9963765913417765
0.9775131247131289,0.7547127214925822,0.9206781456376754,0.9775131247131289,0.7568559835161355,0.9972888218414591
0.9775131247131289,0.7541733089671281,0.9228038636425446,0.9775131247131289,0.7559350807997417,0.9980651524432305
0.9775131247131289,0.7537870472785674,0.9206781456376754,0.9775131247131289,0.7551925185714454,0.998737318102806
0.9775131247131289,0.7534272640019205,0.9206781456376754,0.9775131247131289,0.7545828605234363,0.9993289683525095
0.9775131247131289,0.7531567724771205,0.9206781456376754,0.9775131247131289,0.7540962917843764,0.9998466903953868
0.9764378488498014,0.7519508069355724,0.9178451837825375,0.9773339120692411,0.7535346535254819,1.0
0.9753488325489984,0.751020092788658,0.880603766851563,0.9769731967085525,0.7529192154081611,1.0
0.9742653467872526,0.751020092788658,0.6879422676107894,0.9764319003875732,0.7523936793784162,1.0
0.9734143639188028,0.751020092788658,0.5851022879887043,0.9757487735885189,0.7519325202967645,1.0
0.9726979895969271,0.751020092788658,0.4886354575081083,0.9749462510691519,0.7515313250945542,1.0
0.9722182920186632,0.751020092788658,0.4013702949960802,0.9740637789534076,0.7511752118131437,1.0
0.971705647026585,0.751020092788658,0.34221954114034164,0.9732750786495382,0.751020092788658,1.0
0.9714241442030126,0.751020092788658,0.32105017363996036,0.9726209639252072,0.751020092788658,1.0
0.9711540547468964,0.751020092788658,0.3052943350965503,0.9721024152518146,0.751020092788658,1.0
0.9710490085229364,0.751020092788658,0.29797403295005276,0.9717081893525034,0.751020092788658,1.0
0.9708775612355978,0.751020092788658,0.28750105112694024,0.9714047846256152,0.751020092788658,1.0
0.9707950396195187,0.751020092788658,0.2826939894239488,0.9711675758924246,0.751020092788658,1.0
0.9707007264006202,0.751020092788658,0.28043765642418583,0.9710000891214304,0.751020092788658,1.0
0.9705823104790328,0.751020092788658,0.2759125620678747,0.970859783500767,0.751020092788658,1.0
0.970547474771283,0.751020092788658,0.2719387708587724,0.9707586868381647,0.751020092788658,1.0
0.9704638945574448,0.751020092788658,0.2719387708587724,0.9706611678439162,0.751020092788658,1.0
0.9703824315391257,0.751020092788658,0.2671570872891228,0.9705786462278376,0.751020092788658,1.0
0.9703454786358573,0.751020092788658,0.2680157347345014,0.9705037193972273,0.751020092788658,1.0
0.9702270627142698,0.751020092788658,0.2662731165438804,0.9704247754495022,0.751020092788658,1.0
0.9702270627142698,0.751020092788658,0.2662731165438804,0.9703655674887083,0.751020092788658,1.0
0.9701156124351286,0.751020092788658,0.26478710716750353,0.9702935904326826,0.751020092788658,1.0
0.9700952050227668,0.751020092788658,0.26344015468874254,0.9702321421769029,0.751020092788658,1.0
0.9699971965135411,0.751020092788658,0.26344015468874254,0.9701679363393055,0.751020092788658,1.0
0.9699971965135411,0.751020092788658,0.26344015468874254,0.9701098893189194,0.751020092788658,1.0
0.9699660560961185,0.751020092788658,0.26344015468874254,0.9700663882158943,0.751020092788658,1.0
0.9698787805919536,0.751020092788658,0.26344015468874254,0.9700083411955083,0.751020092788658,1.0
0.9698010128639611,0.751020092788658,0.26344015468874254,0.9699559079336469,0.751020092788658,1.0
0.9697603646703656,0.751020092788658,0.26444192714509124,0.969900101208247,0.751020092788658,1.0
0.9697543855533912,0.751020092788658,0.26344015468874254,0.9698596327148885,0.751020092788658,1.0
0.9696419487487782,0.751020092788658,0.26344015468874254,0.9698004247540948,0.751020092788658,1.0
0.9696419487487782,0.751020092788658,0.26186573983108213,0.9697464068628713,0.751020092788658,1.0
0.9696252366267429,0.751020092788658,0.2606071928336047,0.9697041495353362,0.751020092788658,1.0
0.9695235328271908,0.751020092788658,0.2606071928336047,0.9696579028625413,0.751020092788658,1.0
0.9695235328271908,0.751020092788658,0.26212251437221085,0.9696184308886787,0.751020092788658,1.0
0.9694051169056034,0.751020092788658,0.26126378526754107,0.9695602194473807,0.751020092788658,1.0
0.9694051169056034,0.751020092788658,0.260809329504338,0.9695207474735184,0.751020092788658,1.0
0.9693354016701538,0.751020092788658,0.2616680586090077,0.9694696562937476,0.751020092788658,1.0
0.8149341126718659,0.6618829727657812,0.26344015468874254,0.9436878023012679,0.7361639061181786,0.9966687676198148
